＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
342044307,CAL_4307_240613_4200,CAL,202406,4200,192.5,192,4101,22.2658,0.1564,167,
342054307,CAL_4307_240613_4400,CAL,202406,4400,119.5,119.5,4101,21.7155,0.1564,167,
342084307,CAL_4307_240613_4600,CAL,202406,4600,72.5,72,4101,21.5218,0.1564,167,
237064307,PUT_4307_240111_3600,PUT,202401,3600,12.5,12.4,4101,48.6564,-0.0236,13,
237014307,PUT_4307_240111_3800,PUT,202401,3800,17.2,17.1,4101,35.6816,-0.0236,13,
237024307,PUT_4307_240111_4000,PUT,202401,4000,40.2,40.2,4101,26.4986,-0.0236,13,
237034307,PUT_4307_240111_4200,PUT,202401,4200,136.5,136.3,4101,24.5808,-0.0236,13,
237044307,PUT_4307_240111_4400,PUT,202401,4400,312,311.9,4101,30.3169,-0.0236,13,
237054307,PUT_4307_240111_4600,PUT,202401,4600,506.5,506,4101,37.7433,-0.0236,13,
238064307,PUT_4307_240208_3600,PUT,202402,3600,26.7,26.6,4101,33.6725,0.0655,41,
238014307,PUT_4307_240208_3800,PUT,202402,3800,49.4,49.3,4101,29.5178,0.0655,41,
238024307,PUT_4307_240208_4000,PUT,202402,4000,95,94.9,4101,25.8122,0.0655,41,
238034307,PUT_4307_240208_4200,PUT,202402,4200,188.5,188.3,4101,23.9981,0.0655,41,
238044307,PUT_4307_240208_4400,PUT,202402,4400,335.5,335.5,4101,24.2133,0.0655,41,
238054307,PUT_4307_240208_4600,PUT,202402,4600,514,513.8,4101,25.3789,0.0655,41,
239094307,PUT_4307_240307_3200,PUT,202403,3200,26.6,26.6,4101,42.0418,0.0655,69,
239064307,PUT_4307_240307_3400,PUT,202403,3400,34.8,34.7,4101,36.5948,0.0655,69,
239014307,PUT_4307_240307_3600,PUT,202403,3600,50.5,50.2,4101,32.0296,0.0655,69,
239024307,PUT_4307_240307_3800,PUT,202403,3800,80.5,80.1,4101,28.4629,0.0655,69,
239034307,PUT_4307_240307_4000,PUT,202403,4000,133.5,133,4101,25.5252,0.0655,69,
239044307,PUT_4307_240307_4200,PUT,202403,4200,226,225.9,4101,23.9356,0.0655,69,
239054307,PUT_4307_240307_4400,PUT,202403,4400,362,362,4101,23.5381,0.0655,69,
239074307,PUT_4307_240307_4600,PUT,202403,4600,530,529.7,4101,24.0433,0.0655,69,
239084307,PUT_4307_240307_4800,PUT,202403,4800,715.5,715.1,4101,25.288,0.0655,69,
242074307,PUT_4307_240613_3200,PUT,202406,3200,64,63.5,4101,34.2654,0.1564,167,
242064307,PUT_4307_240613_3400,PUT,202406,3400,85,84.7,4101,31.2606,0.1564,167,
242014307,PUT_4307_240613_3600,PUT,202406,3600,115,114.6,4101,28.4438,0.1564,167,
242024307,PUT_4307_240613_3800,PUT,202406,3800,159,158.8,4101,25.9998,0.1564,167,
242034307,PUT_4307_240613_4000,PUT,202406,4000,224,223.7,4101,23.9723,0.1564,167,
242044307,PUT_4307_240613_4200,PUT,202406,4200,314.5,314,4101,22.2658,0.1564,167,
242054307,PUT_4307_240613_4400,PUT,202406,4400,441.5,441.3,4101,21.7155,0.1564,167,
242084307,PUT_4307_240613_4600,PUT,202406,4600,594,593.7,4101,21.5218,0.1564,167,
337104324,CAL_4324_240111_3200,CAL,202401,3200,428.5,428.3,3618,45.7719,-0.0236,13,
337094324,CAL_4324_240111_3400,CAL,202401,3400,235,234.8,3618,32.0901,-0.0236,13,
337074324,CAL_4324_240111_3600,CAL,202401,3600,76,75.6,3618,24.3741,-0.0236,13,
337084324,CAL_4324_240111_3800,CAL,202401,3800,15.4,15.3,3618,26.1014,-0.0236,13,
337014324,CAL_4324_240111_4000,CAL,202401,4000,6.6,6.6,3618,34.4594,-0.0236,13,
337024324,CAL_4324_240111_4200,CAL,202401,4200,1.7,1.6,3618,37.1042,-0.0236,13,
337034324,CAL_4324_240111_4400,CAL,202401,4400,0.3,0.2,3618,37.1042,-0.0236,13,
337044324,CAL_4324_240111_4600,CAL,202401,4600,0.1,0,3618,37.1042,-0.0236,13,
337054324,CAL_4324_240111_4800,CAL,202401,4800,0.1,0,3618,37.1042,-0.0236,13,
337064324,CAL_4324_240111_5000,CAL,202401,5000,0.1,0,3618,37.1042,-0.0236,13,
338064324,CAL_4324_240208_3200,CAL,202402,3200,443,443,3618,32.7951,0.0655,41,
338014324,CAL_4324_240208_3400,CAL,202402,3400,269.5,269.5,3618,28.3253,0.0655,41,
338024324,CAL_4324_240208_3600,CAL,202402,3600,128.5,128.3,3618,24.6662,0.0655,41,
338034324,CAL_4324_240208_3800,CAL,202402,3800,49.3,49.3,3618,23.9436,0.0655,41,
338044324,CAL_4324_240208_4000,CAL,202402,4000,17.2,17.2,3618,24.6738,0.0655,41,
338054324,CAL_4324_240208_4200,CAL,202402,4200,7.3,7.3,3618,26.9502,0.0655,41,
339114324,CAL_4324_240307_3200,CAL,202403,3200,465.5,465,3618,31.4153,0.0655,69,
339104324,CAL_4324_240307_3400,CAL,202403,3400,299,298.9,3618,27.5459,0.0655,69,
339094324,CAL_4324_240307_3600,CAL,202403,3600,163.5,163.4,3618,24.6184,0.0655,69,
339074324,CAL_4324_240307_3800,CAL,202403,3800,78.5,78.1,3618,23.6291,0.0655,69,
339084324,CAL_4324_240307_4000,CAL,202403,4000,35.1,35.1,3618,23.8796,0.0655,69,
339014324,CAL_4324_240307_4200,CAL,202403,4200,16.5,16.4,3618,24.957,0.0655,69,
339024324,CAL_4324_240307_4400,CAL,202403,4400,9.1,9.1,3618,26.881,0.0655,69,
339034324,CAL_4324_240307_4600,CAL,202403,4600,6.3,6.2,3618,29.5041,0.0655,69,
339044324,CAL_4324_240307_4800,CAL,202403,4800,3.5,3.5,3618,30.7616,0.0655,69,
339054324,CAL_4324_240307_5000,CAL,202403,5000,1.9,1.8,3618,31.595,0.0655,69,
339064324,CAL_4324_240307_5500,CAL,202403,5500,0.5,0.4,3618,33.6779,0.0655,69,
342104324,CAL_4324_240613_3200,CAL,202406,3200,529.5,529.5,3618,29.2949,0.1564,167,
342094324,CAL_4324_240613_3400,CAL,202406,3400,378,377.7,3618,26.7033,0.1564,167,
342084324,CAL_4324_240613_3600,CAL,202406,3600,246,245.8,3618,24.2071,0.1564,167,
342064324,CAL_4324_240613_3800,CAL,202406,3800,153.5,153.5,3618,23.236,0.1564,167,
342014324,CAL_4324_240613_4000,CAL,202406,4000,93,92.6,3618,22.9308,0.1564,167,
342024324,CAL_4324_240613_4200,CAL,202406,4200,55.5,55.1,3618,23.0216,0.1564,167,
342034324,CAL_4324_240613_4400,CAL,202406,4400,35.7,35.7,3618,23.8999,0.1564,167,
342044324,CAL_4324_240613_4600,CAL,202406,4600,23.4,23.3,3618,24.7354,0.1564,167,
342054324,CAL_4324_240613_4800,CAL,202406,4800,15.4,15.3,3618,25.5028,0.1564,167,
342074324,CAL_4324_240613_5000,CAL,202406,5000,10.2,10.2,3618,26.2068,0.1564,167,
237104324,PUT_4324_240111_3200,PUT,202401,3200,10.3,10.3,3618,45.7719,-0.0236,13,
237094324,PUT_4324_240111_3400,PUT,202401,3400,16.9,16.8,3618,32.0901,-0.0236,13,
237074324,PUT_4324_240111_3600,PUT,202401,3600,58,57.6,3618,24.3741,-0.0236,13,
237084324,PUT_4324_240111_3800,PUT,202401,3800,197.5,197.4,3618,26.1014,-0.0236,13,
237014324,PUT_4324_240111_4000,PUT,202401,4000,389,388.6,3618,34.4594,-0.0236,13,
237024324,PUT_4324_240111_4200,PUT,202401,4200,584,583.7,3618,37.1042,-0.0236,13,
237034324,PUT_4324_240111_4400,PUT,202401,4400,782.5,782.3,3618,37.1042,-0.0236,13,
237044324,PUT_4324_240111_4600,PUT,202401,4600,982.5,982.1,3618,37.1042,-0.0236,13,
237054324,PUT_4324_240111_4800,PUT,202401,4800,1183,1182,3618,37.1042,-0.0236,13,
237064324,PUT_4324_240111_5000,PUT,202401,5000,1383,1382,3618,37.1042,-0.0236,13,
238064324,PUT_4324_240208_3200,PUT,202402,3200,24.8,24.8,3618,32.7951,0.0655,41,
238014324,PUT_4324_240208_3400,PUT,202402,3400,51.5,51.2,3618,28.3253,0.0655,41,
238024324,PUT_4324_240208_3600,PUT,202402,3600,110.5,110.1,3618,24.6662,0.0655,41,
238034324,PUT_4324_240208_3800,PUT,202402,3800,231.5,231,3618,23.9436,0.0655,41,
238044324,PUT_4324_240208_4000,PUT,202402,4000,399,398.9,3618,24.6738,0.0655,41,
238054324,PUT_4324_240208_4200,PUT,202402,4200,589,588.9,3618,26.9502,0.0655,41,
239114324,PUT_4324_240307_3200,PUT,202403,3200,46.7,46.6,3618,31.4153,0.0655,69,
239104324,PUT_4324_240307_3400,PUT,202403,3400,80.5,80.5,3618,27.5459,0.0655,69,
239094324,PUT_4324_240307_3600,PUT,202403,3600,145,145,3618,24.6184,0.0655,69,
239074324,PUT_4324_240307_3800,PUT,202403,3800,260,259.6,3618,23.6291,0.0655,69,
239084324,PUT_4324_240307_4000,PUT,202403,4000,417,416.6,3618,23.8796,0.0655,69,
239014324,PUT_4324_240307_4200,PUT,202403,4200,598,597.9,3618,24.957,0.0655,69,
239024324,PUT_4324_240307_4400,PUT,202403,4400,791,790.5,3618,26.881,0.0655,69,
239034324,PUT_4324_240307_4600,PUT,202403,4600,988,987.7,3618,29.5041,0.0655,69,
239044324,PUT_4324_240307_4800,PUT,202403,4800,1185,1184.9,3618,30.7616,0.0655,69,
239054324,PUT_4324_240307_5000,PUT,202403,5000,1384,1383.2,3618,31.595,0.0655,69,
239064324,PUT_4324_240307_5500,PUT,202403,5500,1882,1881.7,3618,33.6779,0.0655,69,
242104324,PUT_4324_240613_3200,PUT,202406,3200,109.5,109.2,3618,29.2949,0.1564,167,
242094324,PUT_4324_240613_3400,PUT,202406,3400,157.5,157.3,3618,26.7033,0.1564,167,
242084324,PUT_4324_240613_3600,PUT,202406,3600,225.5,225.3,3618,24.2071,0.1564,167,
242064324,PUT_4324_240613_3800,PUT,202406,3800,333,332.8,3618,23.236,0.1564,167,
242014324,PUT_4324_240613_4000,PUT,202406,4000,472,471.8,3618,22.9308,0.1564,167,
242024324,PUT_4324_240613_4200,PUT,202406,4200,634.5,634.1,3618,23.0216,0.1564,167,
242034324,PUT_4324_240613_4400,PUT,202406,4400,815,814.5,3618,23.8999,0.1564,167,
242044324,PUT_4324_240613_4600,PUT,202406,4600,1003,1002,3618,24.7354,0.1564,167,
242054324,PUT_4324_240613_4800,PUT,202406,4800,1194,1193.9,3618,25.5028,0.1564,167,
242074324,PUT_4324_240613_5000,PUT,202406,5000,1389,1388.6,3618,26.2068,0.1564,167,
337014452,CAL_4452_240111_4800,CAL,202401,4800,1002,1001.1,5800,41.8551,-0.0236,13,
337024452,CAL_4452_240111_5000,CAL,202401,5000,802,801.9,5800,36.1008,-0.0236,13,
337034452,CAL_4452_240111_5500,CAL,202401,5500,308.5,308.4,5800,20.4865,-0.0236,13,
337044452,CAL_4452_240111_6000,CAL,202401,6000,12.7,12.7,5800,16.4036,-0.0236,13,
337054452,CAL_4452_240111_6500,CAL,202401,6500,0.9,0.9,5800,25.4757,-0.0236,13,
337064452,CAL_4452_240111_7000,CAL,202401,7000,0.1,0,5800,25.7238,-0.0236,13,
338014452,CAL_4452_240208_4800,CAL,202402,4800,1004,1003.6,5800,27.129,0.0655,41,
338024452,CAL_4452_240208_5000,CAL,202402,5000,806.5,806.4,5800,24.3911,0.0655,41,
338034452,CAL_4452_240208_5500,CAL,202402,5500,341,340.5,5800,18.9064,0.0655,41,
338044452,CAL_4452_240208_6000,CAL,202402,6000,52,52,5800,16.19,0.0655,41,
338054452,CAL_4452_240208_6500,CAL,202402,6500,3.3,3.2,5800,17.2086,0.0655,41,
338064452,CAL_4452_240208_7000,CAL,202402,7000,0.3,0.2,5800,19.4935,0.0655,41,
339064452,CAL_4452_240307_4600,CAL,202403,4600,1208,1207.8,5800,28.263,0.0655,69,
339014452,CAL_4452_240307_4800,CAL,202403,4800,1012,1011.1,5800,25.523,0.0655,69,
339024452,CAL_4452_240307_5000,CAL,202403,5000,817.5,817.5,5800,23.1695,0.0655,69,
339034452,CAL_4452_240307_5500,CAL,202403,5500,370.5,370.1,5800,18.5315,0.0655,69,
339044452,CAL_4452_240307_6000,CAL,202403,6000,85.5,85.1,5800,16.2294,0.0655,69,
339054452,CAL_4452_240307_6500,CAL,202403,6500,10.3,10.2,5800,16.3898,0.0655,69,
339074452,CAL_4452_240307_7000,CAL,202403,7000,1.6,1.5,5800,18.2397,0.0655,69,
342014452,CAL_4452_240613_4800,CAL,202406,4800,1044,1043.3,5800,22.3785,0.1564,167,
342024452,CAL_4452_240613_5000,CAL,202406,5000,861,860.9,5800,20.943,0.1564,167,
342034452,CAL_4452_240613_5500,CAL,202406,5500,450.5,450.5,5800,17.8537,0.1564,167,
342044452,CAL_4452_240613_6000,CAL,202406,6000,165,164.5,5800,15.737,0.1564,167,
342054452,CAL_4452_240613_6500,CAL,202406,6500,44.4,44.4,5800,15.3333,0.1564,167,
342064452,CAL_4452_240613_7000,CAL,202406,7000,11.8,11.8,5800,16.0197,0.1564,167,
237014452,PUT_4452_240111_4800,PUT,202401,4800,1.2,1.2,5800,41.8551,-0.0236,13,
237024452,PUT_4452_240111_5000,PUT,202401,5000,2,1.9,5800,36.1008,-0.0236,13,
237034452,PUT_4452_240111_5500,PUT,202401,5500,8.5,8.5,5800,20.4865,-0.0236,13,
237044452,PUT_4452_240111_6000,PUT,202401,6000,213,212.7,5800,16.4036,-0.0236,13,
237054452,PUT_4452_240111_6500,PUT,202401,6500,701,700.9,5800,25.4757,-0.0236,13,
237064452,PUT_4452_240111_7000,PUT,202401,7000,1201,1200.1,5800,25.7238,-0.0236,13,
238014452,PUT_4452_240208_4800,PUT,202402,4800,3.3,3.3,5800,27.129,0.0655,41,
238024452,PUT_4452_240208_5000,PUT,202402,5000,6.1,6,5800,24.3911,0.0655,41,
238034452,PUT_4452_240208_5500,PUT,202402,5500,40.2,40.1,5800,18.9064,0.0655,41,
238044452,PUT_4452_240208_6000,PUT,202402,6000,252,251.5,5800,16.19,0.0655,41,
238054452,PUT_4452_240208_6500,PUT,202402,6500,703,702.7,5800,17.2086,0.0655,41,
238064452,PUT_4452_240208_7000,PUT,202402,7000,1200,1199.7,5800,19.4935,0.0655,41,
239064452,PUT_4452_240307_4600,PUT,202403,4600,7.3,7.2,5800,28.263,0.0655,69,
239014452,PUT_4452_240307_4800,PUT,202403,4800,10.6,10.5,5800,25.523,0.0655,69,
239024452,PUT_4452_240307_5000,PUT,202403,5000,16.9,16.8,5800,23.1695,0.0655,69,
239034452,PUT_4452_240307_5500,PUT,202403,5500,69.5,69.4,5800,18.5315,0.0655,69,
239044452,PUT_4452_240307_6000,PUT,202403,6000,284.5,284.3,5800,16.2294,0.0655,69,
239054452,PUT_4452_240307_6500,PUT,202403,6500,709.5,709.4,5800,16.3898,0.0655,69,
239074452,PUT_4452_240307_7000,PUT,202403,7000,1201,1200.6,5800,18.2397,0.0655,69,
242014452,PUT_4452_240613_4800,PUT,202406,4800,39.9,39.9,5800,22.3785,0.1564,167,
242024452,PUT_4452_240613_5000,PUT,202406,5000,57.5,57.3,5800,20.943,0.1564,167,
242034452,PUT_4452_240613_5500,PUT,202406,5500,147,146.5,5800,17.8537,0.1564,167,
242044452,PUT_4452_240613_6000,PUT,202406,6000,360.5,360.3,5800,15.737,0.1564,167,
242054452,PUT_4452_240613_6500,PUT,202406,6500,740,739.7,5800,15.3333,0.1564,167,
242064452,PUT_4452_240613_7000,PUT,202406,7000,1207,1206.7,5800,16.0197,0.1564,167,
337064502,CAL_4502_240111_3600,CAL,202401,3600,456.5,456.1,4054,31.973,-0.0236,13,
337014502,CAL_4502_240111_3800,CAL,202401,3800,260,259.6,4054,23.5012,-0.0236,13,
337024502,CAL_4502_240111_4000,CAL,202401,4000,86,86,4054,18.0779,-0.0236,13,
337034502,CAL_4502_240111_4200,CAL,202401,4200,10.2,10.2,4054,17.647,-0.0236,13,
337044502,CAL_4502_240111_4400,CAL,202401,4400,1.8,1.7,4054,22.2921,-0.0236,13,
337054502,CAL_4502_240111_4600,CAL,202401,4600,0.4,0.4,4054,26.4136,-0.0236,13,
338064502,CAL_4502_240208_3600,CAL,202402,3600,462.5,462.4,4054,23.2175,0.0655,41,
338014502,CAL_4502_240208_3800,CAL,202402,3800,279,278.7,4054,20.3336,0.0655,41,
338024502,CAL_4502_240208_4000,CAL,202402,4000,127,126.9,4054,18.0749,0.0655,41,
338034502,CAL_4502_240208_4200,CAL,202402,4200,39.1,39.1,4054,17.1448,0.0655,41,
338044502,CAL_4502_240208_4400,CAL,202402,4400,9,8.9,4054,17.3851,0.0655,41,
338054502,CAL_4502_240208_4600,CAL,202402,4600,2,1.9,4054,18.3068,0.0655,41,
339094502,CAL_4502_240307_3600,CAL,202403,3600,474,473.6,4054,22.1171,0.0655,69,
339064502,CAL_4502_240307_3800,CAL,202403,3800,298,297.7,4054,19.6448,0.0655,69,
339014502,CAL_4502_240307_4000,CAL,202403,4000,154,153.5,4054,17.8147,0.0655,69,
339024502,CAL_4502_240307_4200,CAL,202403,4200,62.5,62.4,4054,16.9768,0.0655,69,
339034502,CAL_4502_240307_4400,CAL,202403,4400,20.5,20.4,4054,16.8228,0.0655,69,
339044502,CAL_4502_240307_4600,CAL,202403,4600,6.2,6.2,4054,17.2659,0.0655,69,
339054502,CAL_4502_240307_4800,CAL,202403,4800,2.1,2,4054,18.1271,0.0655,69,
339074502,CAL_4502_240307_5000,CAL,202403,5000,0.9,0.9,4054,19.6082,0.0655,69,
339084502,CAL_4502_240307_5500,CAL,202403,5500,0.1,0.1,4054,22.0553,0.0655,69,
342074502,CAL_4502_240613_3600,CAL,202406,3600,404.5,404.1,4054,15.9322,0.1564,167,
342084502,CAL_4502_240613_3800,CAL,202406,3800,245,244.9,4054,14.3053,0.1564,167,
342064502,CAL_4502_240613_4000,CAL,202406,4000,123,122.7,4054,13.089,0.1564,167,
342014502,CAL_4502_240613_4200,CAL,202406,4200,45.8,45.7,4054,11.9683,0.1564,167,
342024502,CAL_4502_240613_4400,CAL,202406,4400,14.3,14.2,4054,11.6721,0.1564,167,
342034502,CAL_4502_240613_4600,CAL,202406,4600,3.6,3.6,4054,11.5412,0.1564,167,
342044502,CAL_4502_240613_4800,CAL,202406,4800,1.1,1,4054,11.9125,0.1564,167,
342054502,CAL_4502_240613_5000,CAL,202406,5000,0.4,0.3,4054,12.4574,0.1564,167,
237064502,PUT_4502_240111_3600,PUT,202401,3600,2.2,2.1,4054,31.973,-0.0236,13,
237014502,PUT_4502_240111_3800,PUT,202401,3800,5.7,5.6,4054,23.5012,-0.0236,13,
237024502,PUT_4502_240111_4000,PUT,202401,4000,32,32,4054,18.0779,-0.0236,13,
237034502,PUT_4502_240111_4200,PUT,202401,4200,156.5,156.2,4054,17.647,-0.0236,13,
237044502,PUT_4502_240111_4400,PUT,202401,4400,348,347.8,4054,22.2921,-0.0236,13,
237054502,PUT_4502_240111_4600,PUT,202401,4600,546.5,546.4,4054,26.4136,-0.0236,13,
238064502,PUT_4502_240208_3600,PUT,202402,3600,8.2,8.2,4054,23.2175,0.0655,41,
238014502,PUT_4502_240208_3800,PUT,202402,3800,24.5,24.5,4054,20.3336,0.0655,41,
238024502,PUT_4502_240208_4000,PUT,202402,4000,73,72.6,4054,18.0749,0.0655,41,
238034502,PUT_4502_240208_4200,PUT,202402,4200,185,184.7,4054,17.1448,0.0655,41,
238044502,PUT_4502_240208_4400,PUT,202402,4400,355,354.6,4054,17.3851,0.0655,41,
238054502,PUT_4502_240208_4600,PUT,202402,4600,548,547.6,4054,18.3068,0.0655,41,
239094502,PUT_4502_240307_3600,PUT,202403,3600,19.2,19.1,4054,22.1171,0.0655,69,
239064502,PUT_4502_240307_3800,PUT,202403,3800,43.3,43.3,4054,19.6448,0.0655,69,
239014502,PUT_4502_240307_4000,PUT,202403,4000,99.5,99,4054,17.8147,0.0655,69,
239024502,PUT_4502_240307_4200,PUT,202403,4200,208,207.8,4054,16.9768,0.0655,69,
239034502,PUT_4502_240307_4400,PUT,202403,4400,366,365.9,4054,16.8228,0.0655,69,
239044502,PUT_4502_240307_4600,PUT,202403,4600,552,551.6,4054,17.2659,0.0655,69,
239054502,PUT_4502_240307_4800,PUT,202403,4800,747.5,747.4,4054,18.1271,0.0655,69,
239074502,PUT_4502_240307_5000,PUT,202403,5000,946.5,946.3,4054,19.6082,0.0655,69,
239084502,PUT_4502_240307_5500,PUT,202403,5500,1446,1445.4,4054,22.0553,0.0655,69,
242074502,PUT_4502_240613_3600,PUT,202406,3600,41.5,41.5,4054,15.9322,0.1564,167,
242084502,PUT_4502_240613_3800,PUT,202406,3800,82.5,82.1,4054,14.3053,0.1564,167,
242064502,PUT_4502_240613_4000,PUT,202406,4000,160,159.8,4054,13.089,0.1564,167,
242014502,PUT_4502_240613_4200,PUT,202406,4200,283,282.7,4054,11.9683,0.1564,167,
242024502,PUT_4502_240613_4400,PUT,202406,4400,451.5,451,4054,11.6721,0.1564,167,
242034502,PUT_4502_240613_4600,PUT,202406,4600,640.5,640.3,4054,11.5412,0.1564,167,
242044502,PUT_4502_240613_4800,PUT,202406,4800,838,837.6,4054,11.9125,0.1564,167,
242054502,PUT_4502_240613_5000,PUT,202406,5000,1037,1036.7,4054,12.4574,0.1564,167,
337074503,CAL_4503_240111_1400,CAL,202401,1400,288.5,288,1686,53.6388,-0.0236,13,
337064503,CAL_4503_240111_1500,CAL,202401,1500,189.5,189.4,1686,40.7423,-0.0236,13,
337014503,CAL_4503_240111_1600,CAL,202401,1600,93,93,1686,27.5109,-0.0236,13,
337024503,CAL_4503_240111_1700,CAL,202401,1700,20.9,20.8,1686,21.397,-0.0236,13,
337034503,CAL_4503_240111_1800,CAL,202401,1800,3.5,3.5,1686,25.7072,-0.0236,13,
337044503,CAL_4503_240111_1900,CAL,202401,1900,1.3,1.3,1686,33.5189,-0.0236,13,
337054503,CAL_4503_240111_2000,CAL,202401,2000,0.2,0.1,1686,33.644,-0.0236,13,
338074503,CAL_4503_240208_1400,CAL,202402,1400,290.5,290.3,1686,34.7169,0.0655,41,
338064503,CAL_4503_240208_1500,CAL,202402,1500,195,194.9,1686,29.1973,0.0655,41,
338014503,CAL_4503_240208_1600,CAL,202402,1600,108,107.8,1686,24.6584,0.0655,41,
338024503,CAL_4503_240208_1700,CAL,202402,1700,42.1,42,1686,21.4959,0.0655,41,
338034503,CAL_4503_240208_1800,CAL,202402,1800,12.2,12.2,1686,21.3253,0.0655,41,
338044503,CAL_4503_240208_1900,CAL,202402,1900,3.3,3.3,1686,22.5075,0.0655,41,
338054503,CAL_4503_240208_2000,CAL,202402,2000,1.2,1.1,1686,24.8833,0.0655,41,
339104503,CAL_4503_240307_1400,CAL,202403,1400,296,295.8,1686,32.5964,0.0655,69,
339094503,CAL_4503_240307_1500,CAL,202403,1500,203.5,203.3,1686,27.8733,0.0655,69,
339084503,CAL_4503_240307_1600,CAL,202403,1600,120.5,120.1,1686,24.0536,0.0655,69,
339074503,CAL_4503_240307_1700,CAL,202403,1700,56.5,56.3,1686,21.4377,0.0655,69,
339014503,CAL_4503_240307_1800,CAL,202403,1800,21.5,21.5,1686,20.7184,0.0655,69,
339024503,CAL_4503_240307_1900,CAL,202403,1900,7.8,7.7,1686,21.3073,0.0655,69,
339034503,CAL_4503_240307_2000,CAL,202403,2000,3.1,3.1,1686,22.6542,0.0655,69,
339044503,CAL_4503_240307_2200,CAL,202403,2200,1,0.9,1686,27.119,0.0655,69,
339054503,CAL_4503_240307_2400,CAL,202403,2400,0.2,0.2,1686,28.754,0.0655,69,
339064503,CAL_4503_240307_2600,CAL,202403,2600,0.1,0,1686,30.5479,0.0655,69,
342094503,CAL_4503_240613_1400,CAL,202406,1400,273.5,273.4,1686,24.6653,0.1564,167,
342084503,CAL_4503_240613_1500,CAL,202406,1500,187.5,187.4,1686,21.6828,0.1564,167,
342074503,CAL_4503_240613_1600,CAL,202406,1600,113,112.5,1686,19.141,0.1564,167,
342064503,CAL_4503_240613_1700,CAL,202406,1700,55,54.6,1686,16.8546,0.1564,167,
342014503,CAL_4503_240613_1800,CAL,202406,1800,23.2,23.1,1686,16.114,0.1564,167,
342024503,CAL_4503_240613_1900,CAL,202406,1900,8.7,8.7,1686,15.8982,0.1564,167,
342034503,CAL_4503_240613_2000,CAL,202406,2000,3.5,3.5,1686,16.3955,0.1564,167,
342044503,CAL_4503_240613_2200,CAL,202406,2200,0.8,0.7,1686,18.0516,0.1564,167,
342054503,CAL_4503_240613_2400,CAL,202406,2400,0.2,0.2,1686,19.4327,0.1564,167,
237074503,PUT_4503_240111_1400,PUT,202401,1400,2.1,2,1686,53.6388,-0.0236,13,
237064503,PUT_4503_240111_1500,PUT,202401,1500,3.5,3.4,1686,40.7423,-0.0236,13,
237014503,PUT_4503_240111_1600,PUT,202401,1600,7,7,1686,27.5109,-0.0236,13,
237024503,PUT_4503_240111_1700,PUT,202401,1700,34.9,34.9,1686,21.397,-0.0236,13,
237034503,PUT_4503_240111_1800,PUT,202401,1800,117.5,117.5,1686,25.7072,-0.0236,13,
237044503,PUT_4503_240111_1900,PUT,202401,1900,215.5,215.3,1686,33.5189,-0.0236,13,
237054503,PUT_4503_240111_2000,PUT,202401,2000,314.5,314.1,1686,33.644,-0.0236,13,
238074503,PUT_4503_240208_1400,PUT,202402,1400,4.2,4.2,1686,34.7169,0.0655,41,
238064503,PUT_4503_240208_1500,PUT,202402,1500,8.9,8.8,1686,29.1973,0.0655,41,
238014503,PUT_4503_240208_1600,PUT,202402,1600,21.7,21.6,1686,24.6584,0.0655,41,
238024503,PUT_4503_240208_1700,PUT,202402,1700,56,55.9,1686,21.4959,0.0655,41,
238034503,PUT_4503_240208_1800,PUT,202402,1800,126.5,126,1686,21.3253,0.0655,41,
238044503,PUT_4503_240208_1900,PUT,202402,1900,217.5,217.1,1686,22.5075,0.0655,41,
238054503,PUT_4503_240208_2000,PUT,202402,2000,315,315,1686,24.8833,0.0655,41,
239104503,PUT_4503_240307_1400,PUT,202403,1400,9.7,9.6,1686,32.5964,0.0655,69,
239094503,PUT_4503_240307_1500,PUT,202403,1500,17.2,17.1,1686,27.8733,0.0655,69,
239084503,PUT_4503_240307_1600,PUT,202403,1600,33.9,33.9,1686,24.0536,0.0655,69,
239074503,PUT_4503_240307_1700,PUT,202403,1700,70.5,70.1,1686,21.4377,0.0655,69,
239014503,PUT_4503_240307_1800,PUT,202403,1800,135.5,135.3,1686,20.7184,0.0655,69,
239024503,PUT_4503_240307_1900,PUT,202403,1900,221.5,221.5,1686,21.3073,0.0655,69,
239034503,PUT_4503_240307_2000,PUT,202403,2000,317,316.8,1686,22.6542,0.0655,69,
239044503,PUT_4503_240307_2200,PUT,202403,2200,515,514.7,1686,27.119,0.0655,69,
239054503,PUT_4503_240307_2400,PUT,202403,2400,714,713.9,1686,28.754,0.0655,69,
239064503,PUT_4503_240307_2600,PUT,202403,2600,914,913.7,1686,30.5479,0.0655,69,
242094503,PUT_4503_240613_1400,PUT,202406,1400,21.4,21.4,1686,24.6653,0.1564,167,
242084503,PUT_4503_240613_1500,PUT,202406,1500,35.3,35.3,1686,21.6828,0.1564,167,
242074503,PUT_4503_240613_1600,PUT,202406,1600,60.5,60.4,1686,19.141,0.1564,167,
